date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:55:57	1574/1574	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:56%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/pages/285	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/pages/285.json	(from https://theme.madsparrow.me/most/my-account/)
08:55:58	2159/2159	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:57%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fmy-account%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed1255.json	(from https://theme.madsparrow.me/most/my-account/)
08:55:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:55:57%20GMT	https://theme.madsparrow.me/most/?p=285	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/indexd0b8.html	(from https://theme.madsparrow.me/most/my-account/)
08:55:59	2312/2312	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:55:58%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fmy-account%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed8919	(from https://theme.madsparrow.me/most/my-account/)
08:55:59	3637/3637	---MCZ	200	added ('OK')	text/css	etag:W/%22662a8fa7-e35%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-56.css?ver=1714065319	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-56385b.css	(from https://theme.madsparrow.me/most/portfolios/freezing-birthday/)
08:56:00	59969/59969	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:55:59%20GMT	https://theme.madsparrow.me/most/my-account/lost-password/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/my-account/lost-password/index.html	(from https://theme.madsparrow.me/most/my-account/)
08:56:00	28409/28409	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:59%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/portfolios/56	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/portfolios/56.json	(from https://theme.madsparrow.me/most/portfolios/freezing-birthday/)
08:56:01	2392/2392	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:00%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Ffreezing-birthday%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedc688.json	(from https://theme.madsparrow.me/most/portfolios/freezing-birthday/)
08:56:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:56:00%20GMT	https://theme.madsparrow.me/most/?p=56	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index2dc8.html	(from https://theme.madsparrow.me/most/portfolios/freezing-birthday/)
08:56:01	2580/2580	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:56:00%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Ffreezing-birthday%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed5fdf	(from https://theme.madsparrow.me/most/portfolios/freezing-birthday/)
08:56:02	3939/3939	---MCZ	200	added ('OK')	text/css	etag:W/%22662a8ff5-f63%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-55.css?ver=1714065397	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-55dff9.css	(from https://theme.madsparrow.me/most/portfolios/stream-shop/)
08:56:02	257473/257473	---M--	200	added ('OK')	image/jpeg	etag:%226367d4a7-3edc1%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-176343593.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-176343593.jpg	(from https://theme.madsparrow.me/most/portfolios/freezing-birthday/)
08:56:02	18519/18519	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:01%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/portfolios/55	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/portfolios/55.json	(from https://theme.madsparrow.me/most/portfolios/stream-shop/)
08:56:03	2346/2346	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:02%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fstream-shop%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedc9dd.json	(from https://theme.madsparrow.me/most/portfolios/stream-shop/)
08:56:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:56:02%20GMT	https://theme.madsparrow.me/most/?p=55	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index8054.html	(from https://theme.madsparrow.me/most/portfolios/stream-shop/)
08:56:04	2534/2534	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:56:03%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fstream-shop%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed543c	(from https://theme.madsparrow.me/most/portfolios/stream-shop/)
08:56:04	124884/124884	---M--	200	added ('OK')	image/jpeg	etag:%2263691e69-1e7d4%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/1212.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/1212.jpg	(from https://theme.madsparrow.me/most/portfolios/stream-shop/)
08:56:04	124591/124591	---M--	200	added ('OK')	image/jpeg	etag:%2263691e6a-1e6af%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/1802.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/1802.jpg	(from https://theme.madsparrow.me/most/portfolios/stream-shop/)
08:56:05	97094/97094	---M--	200	added ('OK')	image/jpeg	etag:%2263691e6d-17b46%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/702.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/702.jpg	(from https://theme.madsparrow.me/most/portfolios/stream-shop/)
08:56:05	4235/4235	---MCZ	200	added ('OK')	text/css	etag:W/%22662a7eae-108b%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-54.css?ver=1714060974	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-542470.css	(from https://theme.madsparrow.me/most/portfolios/random-risk/)
08:56:05	150910/150910	---M--	200	added ('OK')	image/jpeg	etag:%2263691e6c-24d7e%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/114.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/114.jpg	(from https://theme.madsparrow.me/most/portfolios/stream-shop/)
08:56:05	21146/21146	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:04%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/portfolios/54	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/portfolios/54.json	(from https://theme.madsparrow.me/most/portfolios/random-risk/)
08:56:06	2352/2352	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:05%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Frandom-risk%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedaf0c.json	(from https://theme.madsparrow.me/most/portfolios/random-risk/)
08:56:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:56:05%20GMT	https://theme.madsparrow.me/most/?p=54	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/indexcc0f.html	(from https://theme.madsparrow.me/most/portfolios/random-risk/)
08:56:07	2540/2540	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:56:06%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Frandom-risk%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed57f8	(from https://theme.madsparrow.me/most/portfolios/random-risk/)
08:56:07	3183/3183	---MCZ	200	added ('OK')	text/css	etag:W/%22662a9321-c6f%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-53.css?ver=1714066209	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-5307b2.css	(from https://theme.madsparrow.me/most/portfolios/share-spark/)
08:56:07	295427/295427	---M--	200	added ('OK')	image/jpeg	etag:%226367d8ed-48203%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-199673261.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-199673261.jpg	(from https://theme.madsparrow.me/most/portfolios/random-risk/)
08:56:08	106509/106509	---M--	200	added ('OK')	image/jpeg	etag:%226367d73d-1a00d%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-1036091890.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-1036091890.jpg	(from https://theme.madsparrow.me/most/portfolios/random-risk/)
08:56:08	23798/23798	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:07%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/portfolios/53	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/portfolios/53.json	(from https://theme.madsparrow.me/most/portfolios/share-spark/)
08:56:09	2343/2343	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:08%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fshare-spark%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed0e91.json	(from https://theme.madsparrow.me/most/portfolios/share-spark/)
08:56:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:56:08%20GMT	https://theme.madsparrow.me/most/?p=53	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index5fb3.html	(from https://theme.madsparrow.me/most/portfolios/share-spark/)
08:56:09	2531/2531	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:56:08%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fshare-spark%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed0f82	(from https://theme.madsparrow.me/most/portfolios/share-spark/)
08:56:10	4142/4142	---MCZ	200	added ('OK')	text/css	etag:W/%22662a7fb3-102e%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-51.css?ver=1714061235	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-5167ae.css	(from https://theme.madsparrow.me/most/portfolios/wiggly-finger/)
08:56:10	20573/20573	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:09%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/portfolios/51	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/portfolios/51.json	(from https://theme.madsparrow.me/most/portfolios/wiggly-finger/)
08:56:11	2353/2353	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:10%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fwiggly-finger%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedba1e.json	(from https://theme.madsparrow.me/most/portfolios/wiggly-finger/)
08:56:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:56:10%20GMT	https://theme.madsparrow.me/most/?p=51	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index8cf7.html	(from https://theme.madsparrow.me/most/portfolios/wiggly-finger/)
08:56:12	2541/2541	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:56:11%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fwiggly-finger%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedb451	(from https://theme.madsparrow.me/most/portfolios/wiggly-finger/)
08:56:12	4011/4011	---MCZ	200	added ('OK')	text/css	etag:W/%22662a8fdc-fab%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-50.css?ver=1714065372	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-5038a9.css	(from https://theme.madsparrow.me/most/portfolios/subsequent-sneeze/)
08:56:13	18689/18689	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:12%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/portfolios/50	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/portfolios/50.json	(from https://theme.madsparrow.me/most/portfolios/subsequent-sneeze/)
08:56:14	2380/2380	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:13%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fsubsequent-sneeze%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed4789.json	(from https://theme.madsparrow.me/most/portfolios/subsequent-sneeze/)
08:56:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:56:13%20GMT	https://theme.madsparrow.me/most/?p=50	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index6aed.html	(from https://theme.madsparrow.me/most/portfolios/subsequent-sneeze/)
08:56:14	2568/2568	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:56:13%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fsubsequent-sneeze%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedf1ed	(from https://theme.madsparrow.me/most/portfolios/subsequent-sneeze/)
08:56:15	3506/3506	---MCZ	200	added ('OK')	text/css	etag:W/%22662a8fe0-db2%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-49.css?ver=1714065376	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-4982c2.css	(from https://theme.madsparrow.me/most/portfolios/color-current/)
08:56:15	677/677	---M--	200	added ('OK')	text/css	etag:%2266677366-2a5%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://theme.madsparrow.me/most/portfolios/color-current/)
08:56:15	28383/28383	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:14%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/portfolios/49	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/portfolios/49.json	(from https://theme.madsparrow.me/most/portfolios/color-current/)
08:56:16	2372/2372	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:15%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fcolor-current%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed31e7.json	(from https://theme.madsparrow.me/most/portfolios/color-current/)
08:56:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:56:15%20GMT	https://theme.madsparrow.me/most/?p=49	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index0012.html	(from https://theme.madsparrow.me/most/portfolios/color-current/)
08:56:17	2560/2560	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:56:16%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fcolor-current%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed491c	(from https://theme.madsparrow.me/most/portfolios/color-current/)
08:56:17	5312/5312	---MCZ	200	added ('OK')	text/css	etag:W/%22662a8fe5-14c0%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-48.css?ver=1714065381	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-48f02c.css	(from https://theme.madsparrow.me/most/portfolios/justice-robot/)
08:56:18	27952/27952	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:17%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/portfolios/48	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/portfolios/48.json	(from https://theme.madsparrow.me/most/portfolios/justice-robot/)
08:56:19	2356/2356	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:18%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fjustice-robot%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embeda7ae.json	(from https://theme.madsparrow.me/most/portfolios/justice-robot/)
08:56:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:56:18%20GMT	https://theme.madsparrow.me/most/?p=48	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index94b0.html	(from https://theme.madsparrow.me/most/portfolios/justice-robot/)
08:56:19	2544/2544	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:56:18%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fjustice-robot%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed6caf	(from https://theme.madsparrow.me/most/portfolios/justice-robot/)
08:56:19	4142/4142	---MCZ	200	added ('OK')	text/css	etag:W/%22662a8fec-102e%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-47.css?ver=1714065388	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-47e85a.css	(from https://theme.madsparrow.me/most/portfolios/the-dark-side/)
08:56:20	20851/20851	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:19%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/portfolios/47	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/portfolios/47.json	(from https://theme.madsparrow.me/most/portfolios/the-dark-side/)
08:56:21	2373/2373	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:20%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fthe-dark-side%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedf366.json	(from https://theme.madsparrow.me/most/portfolios/the-dark-side/)
08:56:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:56:20%20GMT	https://theme.madsparrow.me/most/?p=47	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/indexcb30.html	(from https://theme.madsparrow.me/most/portfolios/the-dark-side/)
08:56:22	2561/2561	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:56:21%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fportfolios%2Fthe-dark-side%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed0579	(from https://theme.madsparrow.me/most/portfolios/the-dark-side/)
08:56:23	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2266677366-31916%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
08:56:23	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-61a9008a30764%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
08:56:23	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2266677366-31916%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
08:56:24	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2266677366-18d14%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
08:56:24	202744/202744	---M--	200	added ('OK')	application/octet-stream	etag:%2266677366-317f8%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
08:56:24	56826/56826	---M--	200	added ('OK')	image/png	etag:%2263471772-ddfa%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/10/most_personal_bg_2.png	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/10/most_personal_bg_2.png	(from https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-1107.css?ver=1714060259)
08:56:24	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266677366-e05cf%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
08:56:24	2234/2234	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22635abb54-8ba%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/10/elipse_bg_most.svg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/10/elipse_bg_most.svg	(from https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-856.css?ver=1714060265)
08:56:25	5556/5556	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:24%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/posts/29	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/posts/29.json	(from https://theme.madsparrow.me/most/ui-vs-ux-whats-the-difference/)
08:56:25	842/842	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/ui-vs-ux-whats-the-difference/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/ui-vs-ux-whats-the-difference/feed/index.html	(from https://theme.madsparrow.me/most/ui-vs-ux-whats-the-difference/)
08:56:26	2465/2465	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:25%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fui-vs-ux-whats-the-difference%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed94d5.json	(from https://theme.madsparrow.me/most/ui-vs-ux-whats-the-difference/)
08:56:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:56:25%20GMT	https://theme.madsparrow.me/most/?p=29	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index9cd7.html	(from https://theme.madsparrow.me/most/ui-vs-ux-whats-the-difference/)
08:56:26	2661/2661	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:56:25%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fui-vs-ux-whats-the-difference%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed70d4	(from https://theme.madsparrow.me/most/ui-vs-ux-whats-the-difference/)
